Season,Injury,from,until,Days,Games missed,age,player_name,tm_id,sb_id
21/22,Thigh Problems,2021-10-25,2021-11-14,20.0,4,31.0,Marcos Rojo,93176,3602
21/22,Quarantine,2021-07-22,2021-07-29,7.0,2,31.0,Marcos Rojo,93176,3602
20/21,Torn muscle bundle,2021-05-24,2021-06-30,37.0,3,30.0,Marcos Rojo,93176,3602
20/21,Abdominal Influenza,2021-05-19,2021-05-23,4.0,1,30.0,Marcos Rojo,93176,3602
20/21,Corona virus,2021-04-18,2021-04-28,10.0,3,30.0,Marcos Rojo,93176,3602
20/21,Torn muscle bundle,2021-04-12,2021-05-06,24.0,6,30.0,Marcos Rojo,93176,3602
20/21,Fitness,2021-02-02,2021-03-11,37.0,5,30.0,Marcos Rojo,93176,3602
20/21,Calf Injury,2020-10-23,2020-12-31,69.0,17,30.0,Marcos Rojo,93176,3602
19/20,Thigh Problems,2020-02-21,2020-03-12,20.0,4,29.0,Marcos Rojo,93176,3602
19/20,Knock,2019-11-11,2020-07-31,263.0,40,29.0,Marcos Rojo,93176,3602
18/19,Knock,2018-12-13,2019-02-25,74.0,15,28.0,Marcos Rojo,93176,3602
18/19,Knock,2018-10-29,2018-11-30,32.0,5,28.0,Marcos Rojo,93176,3602
18/19,Knock,2018-09-15,2018-10-27,42.0,9,28.0,Marcos Rojo,93176,3602
18/19,Knee Injury,2018-06-30,2018-09-13,75.0,4,28.0,Marcos Rojo,93176,3602
17/18,Head Injury,2017-12-10,2017-12-16,6.0,2,27.0,Marcos Rojo,93176,3602
16/17,Cruciate Ligament Rupture,2017-04-21,2017-11-15,208.0,28,26.0,Marcos Rojo,93176,3602
15/16,Shoulder Injury,2015-12-03,2016-02-25,84.0,18,25.0,Marcos Rojo,93176,3602
15/16,Thigh Muscle Strain,2015-09-21,2015-10-15,24.0,4,25.0,Marcos Rojo,93176,3602
15/16,Knock,2015-07-06,2015-09-03,59.0,6,25.0,Marcos Rojo,93176,3602
14/15,groin strain,2015-04-13,2015-05-14,31.0,4,24.0,Marcos Rojo,93176,3602
14/15,Dead Leg,2014-12-08,2015-01-01,24.0,6,24.0,Marcos Rojo,93176,3602
14/15,Shoulder Injury,2014-11-03,2014-11-27,24.0,2,24.0,Marcos Rojo,93176,3602
13/14,Arm Injury,2013-09-02,2013-09-19,17.0,1,23.0,Marcos Rojo,93176,3602
13/14,Twisted knee,2013-08-08,2013-08-15,7.0,0,23.0,Marcos Rojo,93176,3602
13/14,Knee Problems,2013-07-22,2013-07-29,7.0,0,23.0,Marcos Rojo,93176,3602
12/13,Hamstring Injury,2013-01-21,2013-02-21,31.0,4,22.0,Marcos Rojo,93176,3602
12/13,Thigh Problems,2012-10-15,2012-10-22,7.0,1,22.0,Marcos Rojo,93176,3602
11/12,Ankle Injury,2011-11-03,2011-12-01,28.0,3,21.0,Marcos Rojo,93176,3602
10/11,Thigh Problems,2011-05-05,2011-05-26,21.0,4,20.0,Marcos Rojo,93176,3602
22/23,Hamstring Injury,2022-11-03,2022-11-06,3.0,1,32.0,Ander Herrera,99343,3606
22/23,Tear in the abductor muscle,2022-09-09,2022-09-15,6.0,2,32.0,Ander Herrera,99343,3606
20/21,Hamstring contusion,2021-03-13,2021-03-16,3.0,1,30.0,Ander Herrera,99343,3606
20/21,Knock,2021-01-16,2021-02-09,24.0,5,30.0,Ander Herrera,99343,3606
20/21,Corona virus,2020-10-02,2020-10-16,14.0,2,30.0,Ander Herrera,99343,3606
19/20,Thigh Problems,2020-02-21,2020-04-19,58.0,4,29.0,Ander Herrera,99343,3606
19/20,Hamstring Injury,2019-11-08,2019-12-16,38.0,7,29.0,Ander Herrera,99343,3606
19/20,Foot Injury,2019-10-29,2019-11-04,6.0,1,29.0,Ander Herrera,99343,3606
19/20,Calf Injury,2019-08-07,2019-09-04,28.0,4,29.0,Ander Herrera,99343,3606
18/19,Knock,2019-03-31,2019-04-27,27.0,6,28.0,Ander Herrera,99343,3606
18/19,Hip problems,2019-02-24,2019-03-16,20.0,6,28.0,Ander Herrera,99343,3606
18/19,Knock,2018-09-30,2018-10-19,19.0,2,28.0,Ander Herrera,99343,3606
18/19,Ankle Injury,2018-09-03,2018-09-24,21.0,3,28.0,Ander Herrera,99343,3606
18/19,Hamstring Injury,2018-08-05,2018-08-18,13.0,1,28.0,Ander Herrera,99343,3606
17/18,Thigh Problems,2018-02-22,2018-03-31,37.0,6,27.0,Ander Herrera,99343,3606
15/16,Knock,2015-11-23,2015-12-14,21.0,5,25.0,Ander Herrera,99343,3606
14/15,Fractured Rib,2014-09-29,2014-10-20,21.0,2,24.0,Ander Herrera,99343,3606
14/15,Ankle Injury,2014-08-21,2014-09-15,25.0,4,24.0,Ander Herrera,99343,3606
12/13,Pubitis,2012-09-03,2012-10-18,45.0,6,22.0,Ander Herrera,99343,3606
11/12,Meniscal Injury,2011-09-12,2011-09-29,17.0,5,21.0,Ander Herrera,99343,3606
20/21,Corona virus,2020-10-11,2020-10-24,13.0,3,35.0,Ashley Young,14086,3612
18/19,Knock,2018-09-30,2018-10-05,5.0,1,33.0,Ashley Young,14086,3612
18/19,Knock,2018-07-04,2018-07-06,2.0,0,33.0,Ashley Young,14086,3612
16/17,Muscular problems,2017-05-04,2017-08-20,108.0,10,31.0,Ashley Young,14086,3612
16/17,Knock,2017-04-03,2017-04-13,10.0,3,31.0,Ashley Young,14086,3612
15/16,Knock,2016-01-18,2016-03-14,56.0,13,30.0,Ashley Young,14086,3612
14/15,Hamstring Injury,2015-01-01,2015-02-02,32.0,6,29.0,Ashley Young,14086,3612
14/15,Groin Injury,2014-09-11,2014-10-20,39.0,5,29.0,Ashley Young,14086,3612
12/13,Ankle Injury,2013-04-08,2013-08-19,133.0,10,27.0,Ashley Young,14086,3612
12/13,Knee Injury,2013-01-14,2013-02-11,28.0,6,27.0,Ashley Young,14086,3612
12/13,Knee Injury,2012-08-27,2012-10-08,42.0,8,27.0,Ashley Young,14086,3612
11/12,Ankle Injury,2011-12-22,2012-02-02,42.0,8,26.0,Ashley Young,14086,3612
21/22,Foot Injury,2022-04-06,2022-04-18,12.0,2,24.0,Scott McTominay,315969,3620
21/22,Ill,2022-02-22,2022-03-02,8.0,2,24.0,Scott McTominay,315969,3620
21/22,Groin Injury,2021-08-26,2021-09-16,21.0,3,24.0,Scott McTominay,315969,3620
20/21,Knock,2021-02-18,2021-02-26,8.0,3,23.0,Scott McTominay,315969,3620
20/21,Bruise,2020-11-22,2020-12-01,9.0,2,23.0,Scott McTominay,315969,3620
19/20,Knee Injury,2019-12-27,2020-02-22,57.0,13,22.0,Scott McTominay,315969,3620
19/20,Knee Injury,2019-11-11,2019-12-04,23.0,4,22.0,Scott McTominay,315969,3620
18/19,Bruise,2018-12-09,2019-01-04,26.0,6,21.0,Scott McTominay,315969,3620
18/19,Knee Injury,2018-10-07,2018-11-02,26.0,3,21.0,Scott McTominay,315969,3620
21/22,Problems with the hip flexor,2022-04-09,2022-04-30,21.0,5,28.0,Fred,191614,9904
21/22,Corona virus,2022-02-07,2022-02-14,7.0,2,28.0,Fred,191614,9904
13/14,Knock,2014-03-10,2014-03-27,17.0,3,20.0,Fred,191614,9904
21/22,Unknown Injury,2022-01-12,2022-01-23,11.0,4,31.0,Chris Smalling,103427,10958
21/22,Hamstring Injury,2021-10-05,2021-11-20,46.0,7,31.0,Chris Smalling,103427,10958
21/22,Hamstring Injury,2021-08-17,2021-09-08,22.0,4,31.0,Chris Smalling,103427,10958
20/21,Muscular problems,2021-05-06,2021-05-31,25.0,5,30.0,Chris Smalling,103427,10958
20/21,Knee Problems,2021-03-12,2021-04-23,42.0,9,30.0,Chris Smalling,103427,10958
20/21,Biceps femoris muscle injury,2021-01-31,2021-03-03,31.0,8,30.0,Chris Smalling,103427,10958
20/21,Knee inflammation,2020-11-24,2020-12-08,14.0,4,30.0,Chris Smalling,103427,10958
20/21,Food Poisoning,2020-11-18,2020-11-23,5.0,1,30.0,Chris Smalling,103427,10958
20/21,Sprain,2020-10-07,2020-10-27,20.0,3,30.0,Chris Smalling,103427,10958
19/20,Tear in the abductor muscle,2020-07-05,2020-07-19,14.0,5,29.0,Chris Smalling,103427,10958
19/20,Bruised Knee,2019-12-10,2019-12-19,9.0,2,29.0,Chris Smalling,103427,10958
19/20,Muscle Fatigue,2019-09-13,2019-09-23,10.0,3,29.0,Chris Smalling,103427,10958
18/19,Foot Injury,2018-12-06,2019-01-28,53.0,11,28.0,Chris Smalling,103427,10958
18/19,Foot Injury,2018-11-30,2018-12-04,4.0,1,28.0,Chris Smalling,103427,10958
16/17,Knee Injury,2017-03-23,2017-05-01,39.0,9,26.0,Chris Smalling,103427,10958
16/17,Foot Injury,2016-10-24,2016-12-15,52.0,12,26.0,Chris Smalling,103427,10958
15/16,Shoulder Injury,2016-02-22,2016-03-07,14.0,5,25.0,Chris Smalling,103427,10958
14/15,Groin Injury,2014-12-08,2014-12-25,17.0,3,24.0,Chris Smalling,103427,10958
14/15,Hamstring Injury,2014-09-25,2014-10-06,11.0,2,24.0,Chris Smalling,103427,10958
13/14,Hamstring Injury,2013-12-05,2013-12-16,11.0,3,23.0,Chris Smalling,103427,10958
12/13,Metatarsal Fracture,2012-07-19,2012-11-01,105.0,14,22.0,Chris Smalling,103427,10958
11/12,Head Injury,2012-03-01,2012-03-08,7.0,2,21.0,Chris Smalling,103427,10958
19/20,Groin Injury,2019-10-18,2020-01-02,76.0,19,20.0,Diogo Dalot,357147,16028
19/20,Knock,2019-09-20,2019-10-02,12.0,3,20.0,Diogo Dalot,357147,16028
19/20,Hip Injury,2019-08-04,2019-09-17,44.0,5,20.0,Diogo Dalot,357147,16028
18/19,Knock,2018-12-09,2018-12-15,6.0,1,19.0,Diogo Dalot,357147,16028
18/19,Unknown Injury,2018-10-17,2018-11-30,44.0,8,19.0,Diogo Dalot,357147,16028
17/18,Meniscal Injury,2018-04-28,2018-08-30,124.0,7,18.0,Diogo Dalot,357147,16028
21/22,Injury to the ankle,2022-04-24,2022-05-23,29.0,4,34.0,Cesc Fàbregas,8806,3478
21/22,Fitness,2022-01-25,2022-04-01,66.0,12,34.0,Cesc Fàbregas,8806,3478
21/22,Corona virus,2022-01-15,2022-01-25,10.0,2,34.0,Cesc Fàbregas,8806,3478
21/22,Hamstring Injury,2021-09-25,2022-01-12,109.0,20,34.0,Cesc Fàbregas,8806,3478
20/21,Hamstring Injury,2021-04-13,2021-04-23,10.0,2,33.0,Cesc Fàbregas,8806,3478
20/21,Calf Injury,2020-12-11,2021-02-01,52.0,9,33.0,Cesc Fàbregas,8806,3478
20/21,Hamstring Injury,2020-07-15,2020-08-27,43.0,1,33.0,Cesc Fàbregas,8806,3478
19/20,Hamstring Injury,2019-10-30,2019-11-20,21.0,3,32.0,Cesc Fàbregas,8806,3478
18/19,Calf Problems,2019-04-14,2019-05-15,31.0,4,31.0,Cesc Fàbregas,8806,3478
18/19,Thigh Problems,2019-03-09,2019-04-01,23.0,3,31.0,Cesc Fàbregas,8806,3478
18/19,Knee Problems,2018-08-10,2018-09-15,36.0,5,31.0,Cesc Fàbregas,8806,3478
17/18,Hamstring Injury,2018-01-14,2018-01-29,15.0,4,30.0,Cesc Fàbregas,8806,3478
16/17,Thigh Problems,2016-10-14,2016-11-18,35.0,5,29.0,Cesc Fàbregas,8806,3478
15/16,Ill,2015-12-27,2015-12-29,2.0,1,28.0,Cesc Fàbregas,8806,3478
12/13,Torn Muscle Fibre,2012-12-09,2013-01-01,23.0,4,25.0,Cesc Fàbregas,8806,3478
11/12,Torn Muscle Fibre,2011-10-01,2011-10-20,19.0,3,24.0,Cesc Fàbregas,8806,3478
10/11,Thigh Problems,2011-04-28,2011-05-23,25.0,4,23.0,Cesc Fàbregas,8806,3478
10/11,Thigh Problems,2011-03-08,2011-04-02,25.0,4,23.0,Cesc Fàbregas,8806,3478
10/11,Thigh Problems,2011-02-23,2011-03-05,10.0,4,23.0,Cesc Fàbregas,8806,3478
10/11,Thigh Problems,2010-11-23,2010-12-13,20.0,6,23.0,Cesc Fàbregas,8806,3478
10/11,Thigh Problems,2010-09-18,2010-10-19,31.0,7,23.0,Cesc Fàbregas,8806,3478
09/10,Hairline crack in calfbone,2010-03-31,2010-05-25,55.0,8,22.0,Cesc Fàbregas,8806,3478
09/10,Achilles tendon problems,2010-01-01,2010-01-17,16.0,3,22.0,Cesc Fàbregas,8806,3478
08/09,Ligament Injury,2008-12-21,2009-03-21,90.0,20,21.0,Cesc Fàbregas,8806,3478
08/09,Knee Problems,2008-12-07,2008-12-12,5.0,1,21.0,Cesc Fàbregas,8806,3478
08/09,Thigh Problems,2008-08-12,2008-08-27,15.0,4,21.0,Cesc Fàbregas,8806,3478
08/09,Tendonitis,2008-08-11,2008-08-17,6.0,2,21.0,Cesc Fàbregas,8806,3478
07/08,Tear in the abductor muscle,2007-11-27,2007-12-14,17.0,5,20.0,Cesc Fàbregas,8806,3478
17/18,Cruciate Ligament Rupture,2017-12-31,2018-08-27,239.0,22,31.0,Jason Puncheon,47995,19688
15/16,Hamstring Injury,2016-02-02,2016-03-10,37.0,7,29.0,Jason Puncheon,47995,19688
22/23,Bruised Knee,2022-09-22,2022-10-28,36.0,5,26.0,Caglar Söyüncü,320141,8963
21/22,Hamstring Injury,2021-12-22,2022-01-14,23.0,4,25.0,Caglar Söyüncü,320141,8963
20/21,Corona virus,2021-04-02,2021-04-15,13.0,2,24.0,Caglar Söyüncü,320141,8963
20/21,Tear in the abductor muscle,2020-10-06,2020-12-27,82.0,17,24.0,Caglar Söyüncü,320141,8963
19/20,Foot Injury,2019-10-10,2020-01-10,92.0,17,23.0,Caglar Söyüncü,320141,8963
18/19,Torn Muscle Fibre,2018-07-25,2018-08-26,32.0,5,22.0,Caglar Söyüncü,320141,8963
17/18,Muscular problems,2017-12-07,2017-12-11,4.0,1,21.0,Caglar Söyüncü,320141,8963
17/18,Bruise,2017-07-24,2017-07-27,3.0,1,21.0,Caglar Söyüncü,320141,8963
16/17,Bruised Foot,2017-05-01,2017-05-08,7.0,1,20.0,Caglar Söyüncü,320141,8963
16/17,Concussion,2016-11-21,2016-11-28,7.0,1,20.0,Caglar Söyüncü,320141,8963
21/22,Corona virus,2022-01-12,2022-01-17,5.0,1,27.0,Hélder Costa,173900,9931
16/17,Ankle problems,2017-04-04,2017-09-22,171.0,19,22.0,Hélder Costa,173900,9931
15/16,Metatarsal Fracture,2015-08-17,2015-10-25,69.0,14,21.0,Hélder Costa,173900,9931
17/18,Achilles tendon problems,2018-01-30,2018-02-02,3.0,1,30.0,Danny Simpson,37442,3270
17/18,Hamstring Injury,2017-12-23,2018-01-27,35.0,9,30.0,Danny Simpson,37442,3270
12/13,Fractured Toe,2012-12-29,2013-02-11,44.0,8,25.0,Danny Simpson,37442,3270
10/11,Ankle Injury,2010-08-14,2010-09-11,28.0,5,23.0,Danny Simpson,37442,3270
18/19,Knock,2018-12-09,2018-12-25,16.0,2,27.0,Gary Madine,66994,9916
18/19,Ill,2018-10-17,2018-10-26,9.0,1,27.0,Gary Madine,66994,9916
11/12,Fractured Toe,2011-11-20,2012-01-04,45.0,7,20.0,Gary Madine,66994,9916
21/22,Unknown Injury,2022-03-17,2022-04-06,20.0,2,27.0,Léo Bonatini,181781,9926
21/22,Torn Meniscus,2021-07-01,2021-09-08,69.0,6,27.0,Léo Bonatini,181781,9926
20/21,Unknown Injury,2021-04-22,2021-04-28,6.0,1,26.0,Léo Bonatini,181781,9926
20/21,Muscular problems,2020-10-04,2020-10-19,15.0,1,26.0,Léo Bonatini,181781,9926
21/22,Strain,2021-10-22,2021-11-05,14.0,3,33.0,Marouane Fellaini,39679,3296
19/20,Quarantine,2020-04-15,2020-04-29,14.0,0,31.0,Marouane Fellaini,39679,3296
19/20,Corona virus,2020-03-21,2020-04-14,24.0,0,31.0,Marouane Fellaini,39679,3296
18/19,Calf Strain,2019-01-11,2019-02-24,44.0,6,30.0,Marouane Fellaini,39679,3296
17/18,Muscle Injury,2018-05-04,2018-06-01,28.0,4,29.0,Marouane Fellaini,39679,3296
17/18,Knee Injury,2018-01-22,2018-03-08,45.0,8,29.0,Marouane Fellaini,39679,3296
17/18,Knee Injury,2017-11-27,2018-01-04,38.0,11,29.0,Marouane Fellaini,39679,3296
17/18,Knee Injury,2017-10-09,2017-11-02,24.0,6,29.0,Marouane Fellaini,39679,3296
17/18,Rest,2017-09-25,2017-09-28,3.0,1,29.0,Marouane Fellaini,39679,3296
17/18,Knock,2017-08-28,2017-09-11,14.0,1,29.0,Marouane Fellaini,39679,3296
15/16,Hamstring Injury,2016-02-11,2016-03-03,21.0,6,27.0,Marouane Fellaini,39679,3296
14/15,Ankle Injury,2014-08-21,2014-09-29,39.0,6,26.0,Marouane Fellaini,39679,3296
13/14,Wirst Injury,2013-12-23,2014-02-10,49.0,11,25.0,Marouane Fellaini,39679,3296
13/14,Back Injury,2013-12-05,2013-12-19,14.0,4,25.0,Marouane Fellaini,39679,3296
11/12,Ankle Injury,2011-03-03,2011-08-04,154.0,11,23.0,Marouane Fellaini,39679,3296
10/11,Thigh Problems,2010-10-14,2010-11-18,35.0,6,22.0,Marouane Fellaini,39679,3296
10/11,Ankle Injury,2010-02-08,2010-08-02,175.0,16,22.0,Marouane Fellaini,39679,3296
21/22,Muscular problems,2021-11-17,2021-11-30,13.0,3,32.0,Alexis Sánchez,40433,3385
21/22,Muscular problems,2021-08-03,2021-09-12,40.0,3,32.0,Alexis Sánchez,40433,3385
20/21,Calf Injury,2021-06-12,2021-06-30,18.0,0,31.0,Alexis Sánchez,40433,3385
20/21,Ankle problems,2021-05-12,2021-05-23,11.0,3,31.0,Alexis Sánchez,40433,3385
20/21,Adductor problems,2020-12-14,2020-12-28,14.0,3,31.0,Alexis Sánchez,40433,3385
20/21,Unknown Injury,2020-10-22,2020-11-02,11.0,3,31.0,Alexis Sánchez,40433,3385
19/20,Peroneus tendon injury,2019-10-13,2020-01-05,84.0,14,30.0,Alexis Sánchez,40433,3385
18/19,Ankle Injury,2019-05-05,2019-06-10,36.0,2,29.0,Alexis Sánchez,40433,3385
18/19,Knee Injury,2019-03-02,2019-04-14,43.0,8,29.0,Alexis Sánchez,40433,3385
18/19,Thigh Problems,2019-01-05,2019-01-18,13.0,2,29.0,Alexis Sánchez,40433,3385
18/19,Hamstring Injury,2018-11-29,2018-12-31,32.0,8,29.0,Alexis Sánchez,40433,3385
18/19,Groin Injury,2018-10-21,2018-10-27,6.0,1,29.0,Alexis Sánchez,40433,3385
18/19,Knock,2018-08-17,2018-08-26,9.0,1,29.0,Alexis Sánchez,40433,3385
17/18,Abdominal Strain,2017-08-06,2017-08-20,14.0,3,28.0,Alexis Sánchez,40433,3385
17/18,Influenza,2017-07-27,2017-08-01,5.0,0,28.0,Alexis Sánchez,40433,3385
16/17,Thigh Problems,2016-11-08,2016-11-14,6.0,0,27.0,Alexis Sánchez,40433,3385
15/16,Ankle Injury,2016-06-27,2016-08-08,42.0,0,26.0,Alexis Sánchez,40433,3385
15/16,Hamstring Injury,2015-11-30,2016-01-22,53.0,10,26.0,Alexis Sánchez,40433,3385
12/13,Ligament Injury,2012-11-15,2012-12-06,21.0,6,23.0,Alexis Sánchez,40433,3385
11/12,Tear in the abductor muscle,2012-03-05,2012-03-15,10.0,2,22.0,Alexis Sánchez,40433,3385
11/12,Torn muscle bundle,2011-09-11,2011-11-04,54.0,12,22.0,Alexis Sánchez,40433,3385
11/12,Thigh Problems,2011-08-17,2011-08-24,7.0,1,22.0,Alexis Sánchez,40433,3385
22/23,Back trouble,2022-08-07,2022-08-31,24.0,4,28.0,Victor Lindelöf,184573,3702
21/22,Ill,2022-01-31,2022-02-07,7.0,1,27.0,Victor Lindelöf,184573,3702
21/22,Corona virus,2021-12-26,2022-01-05,10.0,3,27.0,Victor Lindelöf,184573,3702
21/22,Heart Condition,2021-12-11,2021-12-21,10.0,1,27.0,Victor Lindelöf,184573,3702
20/21,Back Injury,2020-12-27,2021-01-06,10.0,3,26.0,Victor Lindelöf,184573,3702
19/20,Back Injury,2020-07-05,2020-07-08,3.0,0,25.0,Victor Lindelöf,184573,3702
19/20,Ill,2020-01-20,2020-01-25,5.0,1,25.0,Victor Lindelöf,184573,3702
19/20,Back Injury,2019-11-03,2019-11-09,6.0,1,25.0,Victor Lindelöf,184573,3702
18/19,Groin Strain,2018-11-25,2018-12-15,20.0,5,24.0,Victor Lindelöf,184573,3702
22/23,Tear in the abductor muscle,2022-11-07,2022-12-08,31.0,2,32.0,Matteo Darmian,54906,4587
21/22,Hamstring Injury,2021-11-28,2021-12-21,23.0,5,31.0,Matteo Darmian,54906,4587
19/20,Thigh Muscle Strain,2019-09-27,2019-10-15,18.0,2,29.0,Matteo Darmian,54906,4587
18/19,Knock,2019-01-20,2019-04-12,82.0,15,28.0,Matteo Darmian,54906,4587
18/19,Knock,2018-12-07,2018-12-15,8.0,2,28.0,Matteo Darmian,54906,4587
18/19,Knock,2018-11-25,2018-12-04,9.0,2,28.0,Matteo Darmian,54906,4587
15/16,Shoulder Injury,2016-02-13,2016-03-01,17.0,5,25.0,Matteo Darmian,54906,4587
15/16,Unknown Injury,2015-12-08,2015-12-27,19.0,4,25.0,Matteo Darmian,54906,4587
10/11,Muscular problems,2011-02-08,2011-02-26,18.0,2,20.0,Matteo Darmian,54906,4587
10/11,Thigh Problems,2010-11-23,2011-01-01,39.0,6,20.0,Matteo Darmian,54906,4587
22/23,Thigh Muscle Strain,2022-10-31,2022-12-23 00:00:00,45.0,4,29.0,Paul Pogba,122153,20004
22/23,Knee Surgery,2022-09-05,2022-11-28,84.0,16,29.0,Paul Pogba,122153,20004
22/23,Meniscal Injury,2022-07-25,2022-09-12,49.0,7,29.0,Paul Pogba,122153,20004
21/22,Calf Injury,2022-04-18,2022-05-23,35.0,6,28.0,Paul Pogba,122153,20004
21/22,Hamstring Injury,2021-11-08,2022-02-03,87.0,14,28.0,Paul Pogba,122153,20004
20/21,Hamstring Injury,2021-02-04,2021-03-18,42.0,12,27.0,Paul Pogba,122153,20004
20/21,Ankle Injury,2020-11-16,2020-12-03,17.0,4,27.0,Paul Pogba,122153,20004
20/21,Corona virus,2020-08-27,2020-09-14,18.0,0,27.0,Paul Pogba,122153,20004
19/20,Ankle problems,2019-12-26,2020-06-08,165.0,20,26.0,Paul Pogba,122153,20004
19/20,Ankle problems,2019-09-30,2019-12-23,84.0,19,26.0,Paul Pogba,122153,20004
19/20,Ankle Injury,2019-08-29,2019-09-26,28.0,5,26.0,Paul Pogba,122153,20004
19/20,Back Injury,2019-08-01,2019-08-12,11.0,1,26.0,Paul Pogba,122153,20004
18/19,Thigh Muscle Strain,2019-01-03,2019-01-14,11.0,2,25.0,Paul Pogba,122153,20004
18/19,Muscle Injury,2018-11-08,2018-11-26,18.0,2,25.0,Paul Pogba,122153,20004
17/18,Thigh muscle rupture,2017-09-14,2017-11-16,63.0,12,24.0,Paul Pogba,122153,20004
16/17,Hamstring Injury,2017-03-16,2017-04-03,18.0,3,23.0,Paul Pogba,122153,20004
15/16,Distortion of the ankle,2015-10-08,2015-10-15,7.0,0,22.0,Paul Pogba,122153,20004
14/15,Hamstring Injury,2015-03-19,2015-05-07,49.0,11,21.0,Paul Pogba,122153,20004
22/23,Back Injury,2022-10-10,2022-10-31,21.0,6,26.0,Anthony Martial,182877,20039
22/23,Achilles Irritation,2022-08-23,2022-09-26,34.0,7,26.0,Anthony Martial,182877,20039
22/23,Hamstring Injury,2022-07-31,2022-08-18,18.0,2,26.0,Anthony Martial,182877,20039
21/22,Muscle Injury,2022-02-21,2022-03-09,16.0,3,25.0,Anthony Martial,182877,20039
21/22,Knee Injury,2021-12-04,2021-12-13,9.0,3,25.0,Anthony Martial,182877,20039
21/22,Fitness,2021-10-15,2021-10-29,14.0,3,25.0,Anthony Martial,182877,20039
20/21,Ruptured knee ligament,2021-03-29,2021-08-02,126.0,14,24.0,Anthony Martial,182877,20039
20/21,Hip Injury,2021-03-11,2021-03-20,9.0,3,24.0,Anthony Martial,182877,20039
19/20,Thigh Muscle Strain,2019-08-25,2019-10-20,56.0,9,23.0,Anthony Martial,182877,20039
18/19,Influenza,2019-04-29,2019-05-11,12.0,1,22.0,Anthony Martial,182877,20039
18/19,Knee Injury,2019-03-18,2019-03-29,11.0,0,22.0,Anthony Martial,182877,20039
18/19,Groin Strain,2019-02-13,2019-03-10,25.0,6,22.0,Anthony Martial,182877,20039
19/20,Influenza,2019-01-26,2019-02-02,7.0,1,23.0,Anthony Martial,182877,20039
18/19,Ill,2018-12-23,2018-12-30,7.0,2,22.0,Anthony Martial,182877,20039
19/20,Hamstring Injury,2018-12-06,2018-12-14,8.0,2,23.0,Anthony Martial,182877,20039
19/20,Muscular problems,2018-08-21,2018-08-31,10.0,1,23.0,Anthony Martial,182877,20039
17/18,Thigh Problems,2018-02-26,2018-03-12,14.0,2,21.0,Anthony Martial,182877,20039
16/17,Head Injury,2016-09-19,2016-09-26,7.0,2,20.0,Anthony Martial,182877,20039
15/16,Hamstring Injury,2016-02-22,2016-02-29,7.0,3,19.0,Anthony Martial,182877,20039
13/14,Sprained Ankle,2013-12-19,2014-01-23,35.0,5,17.0,Anthony Martial,182877,20039
20/21,Ligament Injury,2021-02-20,2021-04-12,51.0,13,21.0,Callum Slattery,332342,22589
20/21,Chest injury,2020-11-24,2020-12-13,19.0,3,35.0,Phil Bardsley,15773,3643
20/21,Virus Infection,2020-10-21,2020-11-05,15.0,2,35.0,Phil Bardsley,15773,3643
19/20,Back Injury,2020-01-20,2020-02-01,12.0,2,34.0,Phil Bardsley,15773,3643
19/20,Ill,2020-01-05,2020-01-10,5.0,0,34.0,Phil Bardsley,15773,3643
19/20,Knock,2019-12-05,2019-12-13,8.0,1,34.0,Phil Bardsley,15773,3643
18/19,Knock,2019-04-05,2019-05-31,56.0,6,33.0,Phil Bardsley,15773,3643
18/19,Thigh Muscle Strain,2019-01-20,2019-01-28,8.0,1,33.0,Phil Bardsley,15773,3643
18/19,Knock,2019-01-13,2019-01-18,5.0,0,33.0,Phil Bardsley,15773,3643
18/19,Knock,2019-01-03,2019-01-11,8.0,1,33.0,Phil Bardsley,15773,3643
16/17,Knee Injury,2016-11-19,2016-12-27,38.0,7,31.0,Phil Bardsley,15773,3643
13/14,Fractured Foot,2013-08-12,2013-10-17,66.0,9,28.0,Phil Bardsley,15773,3643
11/12,Torn muscle bundle,2012-02-29,2012-03-05,5.0,1,26.0,Phil Bardsley,15773,3643
10/11,Knee Injury,2011-03-20,2011-04-10,21.0,3,25.0,Phil Bardsley,15773,3643
08/09,Ankle Injury,2008-09-26,2008-10-01,5.0,1,23.0,Phil Bardsley,15773,3643
15/16,Calf Injury,2016-03-21,2016-04-04,14.0,1,28.0,Joe Hart,40204,3291
15/16,Thigh Problems,2015-11-26,2015-12-03,7.0,2,28.0,Joe Hart,40204,3291
08/09,Ankle Injury,2008-11-17,2008-11-20,3.0,0,21.0,Joe Hart,40204,3291
19/20,Ill,2019-12-22,2020-01-10,19.0,4,32.0,Aaron Lennon,14221,3953
18/19,Cartilage Damage,2018-12-16,2019-05-31,166.0,23,31.0,Aaron Lennon,14221,3953
18/19,Ill,2018-10-24,2018-11-02,9.0,1,31.0,Aaron Lennon,14221,3953
17/18,Muscular problems,2017-09-21,2017-10-24,33.0,6,30.0,Aaron Lennon,14221,3953
13/14,Foot Injury,2013-08-18,2013-10-10,53.0,12,26.0,Aaron Lennon,14221,3953
12/13,Knee Injury,2013-04-04,2013-04-21,17.0,4,25.0,Aaron Lennon,14221,3953
09/10,groin strain,2010-01-01,2010-03-01,59.0,13,22.0,Aaron Lennon,14221,3953
